Time|In_Temp|In_Hum|Out_Temp|Out_Hum|Other_Temp|Other_Hum|No_Tank_Switch
 2020-11-10  11:17:27.548319 |22.2|68.7|22.4|62.7|22.4|67.5|0
 2020-11-10  11:47:26.508947 |22.2|68.5|22.4|62.5|22.3|67.6|0
 2020-11-10  11:48:27.821216 |22.2|68.3|22.5|62.4|22.4|67.3|0
 2020-11-10  11:50:38.091440 |0.0|0.0|0.0|0.0|0.0|0.0|0
