Time|In_Temp|In_Hum|Out_Temp|Out_Hum|Other_Temp|Other_Hum|No_Tank_Switch
 2020-11-08  13:01:08.338375 |22.1|65.2|22.3|60.7|22.2|65.4|0
 2020-11-08  13:02:08.659868 |22.1|65.3|22.3|59.8|22.2|65.1|1
 2020-11-08  13:03:31.216332 |22.1|64.6|22.2|59.4|22.2|64.8|1
 2020-11-08  13:04:34.824232 |22.1|64.7|22.2|59.5|22.2|64.8|1
 2020-11-08  13:05:39.687453 |22.1|65.0|22.2|59.8|22.2|65.1|1
