Time|In_Temp|In_Hum|Out_Temp|Out_Hum|Other_Temp|Other_Hum|No_Tank_Switch
 2020-11-10  11:18:35.667438 |22.7|64.0|23.1|58.8|23.9|60.7|0
 2020-11-10  11:19:39.466795 |22.7|63.8|23.0|58.3|22.9|62.8|0
 2020-11-10  11:20:39.888312 |22.8|63.9|23.1|58.6|23.0|62.9|1
 2020-11-10  11:21:40.543367 |22.8|63.9|23.1|58.1|23.0|62.8|1
